FID,X,Y,School_Nam,ESD,SD,County,senate_geoid,senate_district,ods_coordinator,ods_region,ods_contact,house_geoid,house_district,Participated,ODS_Provider,Location,No_5th_Grade,No_6th_Grade,Number_Attending,Days,Days+Nights,Cost_Per_Student,Total_Request,Fall_5th_Grade,Fall_6th_Grade,Percent_5th,Percent_6th
93,-120.6016137,43.81340707,Brothers Elementary School,High Desert,Crook County SD,Deschutes,41028,State Senate District 28,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41055,State House District 55,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Suttle Lake United Methodist Camp,0,1,1,5,5-4,272.81,272.81,1,1,0,100
94,-123.0773035,44.97253051,Brush College Elementary School,Willamette,Salem-Keizer SD 24J,Polk,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,1,Camp Tapawingo,Camp Tapawingo,42,0,42,3,3-2,137.45,5772.9,49,-,86,
95,-121.2435837,44.07234119,Buckingham Elementary School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,1,Camp Tamarack,Camp Tamarack,78,0,78,3,3-2,191.2123077,14914.56,81,-,96,
96,-122.648922,45.52040699,Buckman Elementary School,Multnomah,Portland SD 1J,Multnomah,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41042,State House District 42,0,,,,,,,,,,,,,
97,-123.0768425,44.07856286,Buena Vista Spanish Immersion Elementary School,Lane,Eugene SD 4J,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41013,State House District 13,1,River House Outdoor Center - Eugene Recreation,Multiple Sites (school or district coordinated a multi-site outdoor school experience or the school or district split classes and sent them to different sites),62,0,62,3,3-0,179.41,11123.42,62,-,100,
98,-121.1223108,44.62875254,Buff Intermediate School,Jefferson,Jefferson County SD 509J,Jefferson,41030,State Senate District 30,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41059,State House District 59,0,,,,,,,,,,,,,
99,-118.1929364,44.43849286,Burnt River School,InterMountain,Burnt River SD 30J,Baker,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,0,,,,,,,,,,,,,
100,-123.0257128,44.93264095,Bush Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,1,Camp Cascade,Camp Cascade,37,0,37,3,3-0,117.88,4361.56,38,-,97,
101,-122.458622,45.47283399,Butler Creek Elementary School,Multnomah,Centennial SD 28J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41050,State House District 50,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu, Camp Kuratli at Trestle Glen",0,60,60,6,6-5,472.25,28335,90,67,0,90
102,-122.698919,45.06342299,Butte Creek Elementary School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41018,State House District 18,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Westwind,0,43,43,4,4-3,247.61,10647.23,26,44,0,98
103,-122.564781,42.54134701,Butte Falls Charter School,Southern OR,Butte Falls SD 91,Jackson,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41055,State House District 55,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Westwind,16,17,33,4,4-3,279.3299,9217.8867,16,19,100,89
104,-122.8878412,45.48698067,Butternut Creek Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41028,State House District 28,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Magruder - United Methodist,0,41,41,3,3-2,188.514878,7729.11,56,50,0,82
105,-117.0113971,43.98858554,Cairo Elementary School,Malheur,Ontario SD 8C,Malheur,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,0,,,,,,,,,,,,,
106,-123.07939,44.09038298,Cal Young Middle School,Lane,Eugene SD 4J,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41013,State House District 13,0,,,,,,,,,,,,,
107,-123.0927796,44.61854254,Calapooia Middle School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41015,State House District 15,1,Calapooia Watershed Council,Camp Harlow,0,204,204,3,3-2,208.78,42591.12,-,232,,88
108,-123.075943,44.02502299,Camas Ridge Community School,Lane,Eugene SD 4J,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41011,State House District 11,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Camp Tadmor,78,0,78,3,3-2,295.69,23063.82,78,-,100,
109,-123.6754165,43.03396474,Camas Valley School,Douglas,Camas Valley SD 21J,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41001,State House District 1,0,,,,,,,,,,,,,
110,-123.0581813,44.91237125,Candalaria Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,1,Canyonview Camp,Canyonview Camp,57,0,57,3,3-2,136.51,7781.07,59,-,97,
111,-122.602594,45.39319698,Candy Lane Elementary School,Clackamas,Oregon City SD 62,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41040,State House District 40,0,,,,,,,,,,,,,
112,-123.2801565,42.92883049,Canyonville School,Douglas,South Umpqua SD 19,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,0,,,,,,,,,,,,,
113,-122.6952353,45.46408169,Capitol Hill Elementary School,Multnomah,Portland SD 1J,Multnomah,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41038,State House District 38,0,,,,,,,,,,,,,
114,-122.571341,45.27125383,Carus Elementary School,Clackamas,Canby SD 86,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,1,Oregon Museum of Science and Industry (OMSI),Camp Hancock (Hancock Field Station),0,64,64,5,5-4,383.4145313,24538.53,84,67,0,96
115,-122.5691196,45.41206452,Cascade Heights Public Charter School,Clackamas,North Clackamas SD 12,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,1,Hatfield Marine Science Center,Hatfield Marine Science Center,0,24,24,5,5-4,222.98,5351.52,24,26,0,92
116,-122.914286,44.807411,Cascade Junior High School,Willamette,Cascade SD 5,Marion,41012,State Senate District 12,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41023,State House District 23,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Camp Tadmor,0,175,175,5,5-4,221.86,38825.5,-,183,,96
117,-121.89317,45.66870943,Cascade Locks School,Columbia Gorge,Hood River County SD,Hood River,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41052,State House District 52,0,,,,,,,,,,,,,
118,-121.3401759,44.03778268,Cascade Middle School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41054,State House District 54,0,,,,,,,,,,,,,
119,-123.1680825,44.07894998,Cascade Middle School,Lane,Bethel SD 52,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41014,State House District 14,0,,,,,,,,,,,,,
120,-122.9160115,44.52496027,Cascades School,Linn Benton Lincoln,Lebanon Community SD 9,Linn,41009,State Senate District 9,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41017,State House District 17,1,Western Oregon Outdoor School,Camp Tadmor,0,35,35,3,3-2,214.012,7490.42,58,36,0,97
121,-122.6764643,45.25674233,Cecile Trost Elementary School,Clackamas,Canby SD 86,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,1,Oregon Museum of Science and Industry (OMSI),Coastal Discovery Center at Camp Gray,0,57,57,4,4-3,338.1777193,19276.13,60,64,0,89
122,-122.782355,45.52689899,Cedar Mill Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41033,State House District 33,0,,,,,,,,,,,,,
123,-122.7916578,45.50700634,Cedar Park Middle School,Northwest Regional,Beaverton SD 48J,Washington,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41034,State House District 34,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,"Camp Westwind, Oregon 4-H Center - Camp Trickle Creek, Cedar Ridge Retreat & Conference Center (Camp Cedar Ridge)",0,299,299,4,4-3,220.326145,65877.51736,-,338,,88
124,-122.270586,45.39969355,Cedar Ridge Middle School,Clackamas,Oregon Trail SD 46,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41052,State House District 52,0,,,,,,,,,,,,,
125,-122.6330516,45.38917145,Cedaroak Park Primary School,Clackamas,West Linn-Wilsonville SD 3J,Clackamas,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41037,State House District 37,0,,,,,,,,,,,,,
126,-122.8537786,44.70480341,Centennial Elementary School,Linn Benton Lincoln,Scio SD 95,Linn,41009,State Senate District 9,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41017,State House District 17,0,,,,,,,,,,,,,
127,-123.0425202,44.05775864,Centennial Elementary School,Lane,Springfield SD 19,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41012,State House District 12,0,,,,,,,,,,,,,
128,-122.479332,45.50111751,Centennial Middle School,Multnomah,Centennial SD 28J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41050,State House District 50,0,,,,,,,,,,,,,
129,-123.1067269,44.63077258,Central Elementary School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41015,State House District 15,0,,,,,,,,,,,,,
130,-118.1032403,45.32119246,Central Elementary School,InterMountain,La Grande SD 1,Union,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,0,,,,,,,,,,,,,
131,-122.87988,44.99114102,Central Howell Elementary School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Westwind,0,19,19,4,4-3,299.28,5686.32,14,24,0,79
132,-123.1098684,44.38727938,Central Linn Elementary School,Linn Benton Lincoln,Central Linn SD 552,Linn,41006,State Senate District 6,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41011,State House District 11,1,Calapooia Watershed Council,Camp Koinonia,0,48,48,4,4-3,270.8,12998.4,55,48,0,100
133,-118.3915396,45.93307751,Central Middle School,InterMountain,Milton-Freewater Unified SD 7,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41057,State House District 57,0,,,,,,,,,,,,,
134,-122.912442,42.37175399,Central Point Elementary School,Southern OR,Central Point SD 6,Jackson,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41004,State House District 4,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Multiple Sites (school or district coordinated a multi-site outdoor school experience or the school or district split classes and sent them to different sites),91,0,91,3,3-2,176.54,16065.14,10,-,910,
135,-123.11522,44.04286501,César E Chávez Elementary School,Lane,Eugene SD 4J,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41008,State House District 8,1,River House Outdoor Center - Eugene Recreation,Multiple Sites (school or district coordinated a multi-site outdoor school experience or the school or district split classes and sent them to different sites),63,0,63,3,3-0,201.39,12687.57,64,-,98,
136,-122.720558,45.58429,César Chávez K-8 School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu, Camp Kuratli at Trestle Glen",0,71,71,6,6-5,556.28,39495.88,74,83,0,86
137,-122.9609551,44.95862732,Chávez Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,1,Canyonview Camp,Canyonview Camp,85,0,85,3,3-2,207.44,17632.4,96,-,89,
138,-122.7048059,45.53324467,Chapman Elementary School,Multnomah,Portland SD 1J,Multnomah,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41033,State House District 33,0,,,,,,,,,,,,,
139,-123.076732,44.95575644,Chapman Hill Elementary School,Willamette,Salem-Keizer SD 24J,Polk,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,1,Canyonview Camp,Canyonview Camp,70,0,70,3,3-2,205.61,14392.7,63,-,111,
140,-123.0756195,44.01334248,Charlemagne French Immersion Elementary School,Lane,Eugene SD 4J,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41011,State House District 11,1,Canoe Island French Camp,Canoe Island French Camp,58,0,58,3,3-2,350.17,20309.86,58,-,100,
141,-122.7816193,45.42704013,Charles F Tigard Elementary School,Northwest Regional,Tigard-Tualatin SD 23J,Washington,41018,State Senate District 18,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41035,State House District 35,0,,,,,,,,,,,,,
142,-122.837074,45.47509752,Chehalem Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41028,State House District 28,0,,,,,,,,,,,,,
143,-122.9824396,45.32431752,Chehalem Valley Middle School,Willamette,Newberg SD 29J,Yamhill,41013,State Senate District 13,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41025,State House District 25,0,,,,,,,,,,,,,
144,-123.2374394,44.60003744,Cheldelin Middle School,Linn Benton Lincoln,Corvallis SD 509J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,0,,,,,,,,,,,,,
145,-121.2211396,45.62592254,Chenowith Elementary School,Columbia Gorge,North Wasco County SD 21,Wasco,41030,State Senate District 30,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41059,State House District 59,0,,,,,,,,,,,,,
146,-122.554859,45.50900601,Cherry Park Elementary School,Multnomah,David Douglas SD 40,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41046,State House District 46,0,,,,,,,,,,,,,
